"sensor_id","type_name","type","station_name","provider","id","registered_date","sensor","average","unit"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4461,"2023-07-14 10:30:00",39,"31.16","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4462,"2023-07-14 10:45:00",39,"31.16","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4463,"2023-07-14 11:00:00",39,"31.17","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4464,"2023-07-14 11:15:00",39,"31.16","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4465,"2023-07-14 11:30:00",39,"31.15","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4466,"2023-07-14 11:45:00",39,"31.13","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4467,"2023-07-14 12:00:00",39,"31.15","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4468,"2023-07-14 12:15:00",39,"31.14","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4469,"2023-07-14 12:30:00",39,"31.12","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4470,"2023-07-14 12:45:00",39,"31.13","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4471,"2023-07-14 13:00:00",39,"31.12","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4472,"2023-07-14 13:15:00",39,"31.1","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4473,"2023-07-14 13:30:00",39,"31.11","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4474,"2023-07-14 13:45:00",39,"31.08","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4475,"2023-07-14 14:00:00",39,"31.07","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4476,"2023-07-14 14:15:00",39,"31.07","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4477,"2023-07-14 14:30:00",39,"31.07","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4478,"2023-07-14 14:45:00",39,"31.04","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4479,"2023-07-14 15:00:00",39,"31.05","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4480,"2023-07-14 15:15:00",39,"31.01","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4481,"2023-07-14 15:30:00",39,"31.02","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4482,"2023-07-14 15:45:00",39,"31.01","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4483,"2023-07-14 16:00:00",39,"30.98","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4484,"2023-07-14 16:15:00",39,"30.97","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4485,"2023-07-14 16:30:00",39,"30.95","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4486,"2023-07-14 16:45:00",39,"30.96","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4487,"2023-07-14 17:00:00",39,"30.93","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4488,"2023-07-14 17:15:00",39,"30.93","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4489,"2023-07-14 17:30:00",39,"30.9","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4490,"2023-07-14 17:45:00",39,"30.9","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4491,"2023-07-14 18:00:00",39,"30.88","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4492,"2023-07-14 18:15:00",39,"30.86","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4493,"2023-07-14 18:30:00",39,"30.85","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4494,"2023-07-14 18:45:00",39,"30.85","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4495,"2023-07-14 19:00:00",39,"30.83","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4496,"2023-07-14 19:15:00",39,"30.82","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4497,"2023-07-14 19:30:00",39,"30.81","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4498,"2023-07-14 19:45:00",39,"30.79","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4499,"2023-07-14 20:00:00",39,"30.8","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4500,"2023-07-14 20:15:00",39,"30.8","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4501,"2023-07-14 20:30:00",39,"30.78","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4502,"2023-07-14 20:45:00",39,"30.77","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4503,"2023-07-14 21:00:00",39,"30.75","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4504,"2023-07-14 21:15:00",39,"30.75","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4505,"2023-07-14 21:30:00",39,"30.76","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4506,"2023-07-14 21:45:00",39,"37.37","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4507,"2023-07-14 22:00:00",39,"46.62","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4508,"2023-07-14 22:15:00",39,"43.64","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4509,"2023-07-14 22:30:00",39,"41.5","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4510,"2023-07-14 22:45:00",39,"40.28","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4511,"2023-07-14 23:00:00",39,"39.45","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4512,"2023-07-14 23:15:00",39,"38.8","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4513,"2023-07-14 23:30:00",39,"38.28","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4514,"2023-07-14 23:45:00",39,"37.84","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4515,"2023-07-15 00:00:00",39,"37.46","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4516,"2023-07-15 00:15:00",39,"37.15","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4517,"2023-07-15 00:30:00",39,"36.85","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4518,"2023-07-15 00:45:00",39,"36.6","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4519,"2023-07-15 01:00:00",39,"36.38","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4520,"2023-07-15 01:15:00",39,"36.16","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4521,"2023-07-15 01:30:00",39,"35.97","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4522,"2023-07-15 01:45:00",39,"35.78","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4523,"2023-07-15 02:00:00",39,"35.6","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4524,"2023-07-15 02:15:00",39,"35.46","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4525,"2023-07-15 02:30:00",39,"35.32","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4526,"2023-07-15 02:45:00",39,"35.19","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4527,"2023-07-15 03:00:00",39,"35.07","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4528,"2023-07-15 03:15:00",39,"34.96","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4529,"2023-07-15 03:30:00",39,"34.85","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4530,"2023-07-15 03:45:00",39,"34.73","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4531,"2023-07-15 04:00:00",39,"34.65","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4532,"2023-07-15 04:15:00",39,"34.54","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4533,"2023-07-15 04:30:00",39,"34.45","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4534,"2023-07-15 04:45:00",39,"34.37","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4535,"2023-07-15 05:00:00",39,"34.28","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4536,"2023-07-15 05:15:00",39,"34.2","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4537,"2023-07-15 05:30:00",39,"34.13","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4538,"2023-07-15 05:45:00",39,"34.06","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4539,"2023-07-15 06:00:00",39,"44.94","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4540,"2023-07-15 06:15:00",39,"47.12","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4541,"2023-07-15 06:30:00",39,"46.85","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4542,"2023-07-15 06:45:00",39,"44.13","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4543,"2023-07-15 07:00:00",39,"42.46","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4544,"2023-07-15 07:15:00",39,"41.49","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4545,"2023-07-15 07:30:00",39,"40.79","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4546,"2023-07-15 07:45:00",39,"40.25","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4547,"2023-07-15 08:00:00",39,"39.8","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4548,"2023-07-15 08:15:00",39,"39.41","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4549,"2023-07-15 08:30:00",39,"39.09","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4550,"2023-07-15 08:45:00",39,"38.78","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4551,"2023-07-15 09:00:00",39,"38.53","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4552,"2023-07-15 09:15:00",39,"38.3","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4553,"2023-07-15 09:30:00",39,"38.06","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4554,"2023-07-15 09:45:00",39,"37.87","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4555,"2023-07-15 10:00:00",39,"37.69","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4556,"2023-07-15 10:15:00",39,"37.49","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4557,"2023-07-15 10:30:00",39,"37.34","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4558,"2023-07-15 10:45:00",39,"37.18","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4559,"2023-07-15 11:00:00",39,"37.02","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4560,"2023-07-15 11:15:00",39,"36.91","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4561,"2023-07-15 11:30:00",39,"36.78","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4562,"2023-07-15 11:45:00",39,"36.65","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4563,"2023-07-15 12:00:00",39,"36.51","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4564,"2023-07-15 12:15:00",39,"36.42","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4565,"2023-07-15 12:30:00",39,"36.29","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4566,"2023-07-15 12:45:00",39,"36.2","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4567,"2023-07-15 13:00:00",39,"36.08","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4568,"2023-07-15 13:15:00",39,"35.99","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4569,"2023-07-15 13:30:00",39,"35.87","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4570,"2023-07-15 13:45:00",39,"35.8","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4571,"2023-07-15 14:00:00",39,"35.69","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4572,"2023-07-15 14:15:00",39,"35.61","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4573,"2023-07-15 14:30:00",39,"35.54","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4574,"2023-07-15 14:45:00",39,"35.44","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4575,"2023-07-15 15:00:00",39,"35.38","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4576,"2023-07-15 15:15:00",39,"35.3","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4577,"2023-07-15 15:30:00",39,"35.22","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4578,"2023-07-15 15:45:00",39,"35.17","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4579,"2023-07-15 16:00:00",39,"35.08","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4580,"2023-07-15 16:15:00",39,"35.01","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4581,"2023-07-15 16:30:00",39,"34.94","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4582,"2023-07-15 16:45:00",39,"34.9","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4583,"2023-07-15 17:00:00",39,"34.82","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4584,"2023-07-15 17:15:00",39,"34.76","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4585,"2023-07-15 17:30:00",39,"34.68","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4586,"2023-07-15 17:45:00",39,"34.64","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4587,"2023-07-15 18:00:00",39,"34.56","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4588,"2023-07-15 18:15:00",39,"34.52","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4589,"2023-07-15 18:30:00",39,"34.46","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4590,"2023-07-15 18:45:00",39,"34.38","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4591,"2023-07-15 19:00:00",39,"34.33","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4592,"2023-07-15 19:15:00",39,"34.28","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4593,"2023-07-15 19:30:00",39,"34.23","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4594,"2023-07-15 19:45:00",39,"34.18","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4595,"2023-07-15 20:00:00",39,"34.14","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4596,"2023-07-15 20:15:00",39,"34.11","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4597,"2023-07-15 20:30:00",39,"34.06","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4598,"2023-07-15 20:45:00",39,"34.04","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4599,"2023-07-15 21:00:00",39,"33.99","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4600,"2023-07-15 21:15:00",39,"33.96","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4601,"2023-07-15 21:30:00",39,"33.91","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4602,"2023-07-15 21:45:00",39,"33.87","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4603,"2023-07-15 22:00:00",39,"33.87","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4604,"2023-07-15 22:15:00",39,"33.84","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4605,"2023-07-15 22:30:00",39,"33.8","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4606,"2023-07-15 22:45:00",39,"33.76","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4607,"2023-07-15 23:00:00",39,"33.72","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4608,"2023-07-15 23:15:00",39,"33.68","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4609,"2023-07-15 23:30:00",39,"33.68","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4610,"2023-07-15 23:45:00",39,"33.65","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4611,"2023-07-16 00:00:00",39,"33.62","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4612,"2023-07-16 00:15:00",39,"33.57","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4613,"2023-07-16 00:30:00",39,"33.54","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4614,"2023-07-16 00:45:00",39,"33.51","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4615,"2023-07-16 01:00:00",39,"33.5","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4616,"2023-07-16 01:15:00",39,"33.49","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4617,"2023-07-16 01:30:00",39,"33.44","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4618,"2023-07-16 01:45:00",39,"33.42","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4619,"2023-07-16 02:00:00",39,"33.39","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4620,"2023-07-16 02:15:00",39,"33.37","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4621,"2023-07-16 02:30:00",39,"33.36","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4622,"2023-07-16 02:45:00",39,"33.36","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4623,"2023-07-16 03:00:00",39,"33.32","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4624,"2023-07-16 03:15:00",39,"33.29","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4625,"2023-07-16 03:30:00",39,"33.27","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4626,"2023-07-16 03:45:00",39,"33.25","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4627,"2023-07-16 04:00:00",39,"33.25","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4628,"2023-07-16 04:15:00",39,"33.24","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4629,"2023-07-16 04:30:00",39,"33.21","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4630,"2023-07-16 04:45:00",39,"33.19","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4631,"2023-07-16 05:00:00",39,"33.15","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4632,"2023-07-16 05:15:00",39,"33.14","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4633,"2023-07-16 05:30:00",39,"33.14","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4634,"2023-07-16 05:45:00",39,"33.11","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4635,"2023-07-16 06:00:00",39,"33.1","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4636,"2023-07-16 06:15:00",39,"33.08","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4637,"2023-07-16 06:30:00",39,"33.07","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4638,"2023-07-16 06:45:00",39,"33.05","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4639,"2023-07-16 07:00:00",39,"33.05","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4640,"2023-07-16 07:15:00",39,"33.01","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4641,"2023-07-16 07:30:00",39,"32.99","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4642,"2023-07-16 07:45:00",39,"32.98","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4643,"2023-07-16 08:00:00",39,"32.98","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4644,"2023-07-16 08:15:00",39,"32.97","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4645,"2023-07-16 08:30:00",39,"32.96","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4646,"2023-07-16 08:45:00",39,"32.94","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4647,"2023-07-16 09:00:00",39,"32.91","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4648,"2023-07-16 09:15:00",39,"32.9","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4649,"2023-07-16 09:30:00",39,"32.88","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4650,"2023-07-16 09:45:00",39,"32.86","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4651,"2023-07-16 10:00:00",39,"32.84","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4652,"2023-07-16 10:15:00",39,"32.83","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4653,"2023-07-16 10:30:00",39,"32.83","%"
39,"EAG Soil moisture 1",9,"Estacion Blas 1","Metos",4654,"2023-07-16 10:45:00",39,"32.79","%"
