"sensor_id","type_name","type","station_name","provider","id","registered_date","sensor","average","unit"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4461,"2023-07-14 10:30:00",45,"1575.527","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4462,"2023-07-14 10:45:00",45,"1576.1636","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4463,"2023-07-14 11:00:00",45,"1575.5226","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4464,"2023-07-14 11:15:00",45,"1575.9486","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4465,"2023-07-14 11:30:00",45,"1575.9503","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4466,"2023-07-14 11:45:00",45,"1575.9486","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4467,"2023-07-14 12:00:00",45,"1575.3083","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4468,"2023-07-14 12:15:00",45,"1577.674","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4469,"2023-07-14 12:30:00",45,"1578.979","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4470,"2023-07-14 12:45:00",45,"1577.8893","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4471,"2023-07-14 13:00:00",45,"1580.069","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4472,"2023-07-14 13:15:00",45,"1580.2886","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4473,"2023-07-14 13:30:00",45,"1580.5193","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4474,"2023-07-14 13:45:00",45,"1583.167","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4475,"2023-07-14 14:00:00",45,"1582.9463","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4476,"2023-07-14 14:15:00",45,"1584.062","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4477,"2023-07-14 14:30:00",45,"1585.636","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4478,"2023-07-14 14:45:00",45,"1586.7726","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4479,"2023-07-14 15:00:00",45,"1586.094","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4480,"2023-07-14 15:15:00",45,"1588.1416","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4481,"2023-07-14 15:30:00",45,"1588.3686","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4482,"2023-07-14 15:45:00",45,"1589.5253","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4483,"2023-07-14 16:00:00",45,"1590.9106","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4484,"2023-07-14 16:15:00",45,"1589.9853","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4485,"2023-07-14 16:30:00",45,"1592.781","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4486,"2023-07-14 16:45:00",45,"1592.7816","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4487,"2023-07-14 17:00:00",45,"1593.2533","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4488,"2023-07-14 17:15:00",45,"1595.627","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4489,"2023-07-14 17:30:00",45,"1598.0286","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4490,"2023-07-14 17:45:00",45,"1598.026","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4491,"2023-07-14 18:00:00",45,"1599.9716","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4492,"2023-07-14 18:15:00",45,"1601.2016","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4493,"2023-07-14 18:30:00",45,"1601.9496","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4494,"2023-07-14 18:45:00",45,"1601.6923","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4495,"2023-07-14 19:00:00",45,"1603.424","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4496,"2023-07-14 19:15:00",45,"1602.1856","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4497,"2023-07-14 19:30:00",45,"1603.176","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4498,"2023-07-14 19:45:00",45,"1603.176","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4499,"2023-07-14 20:00:00",45,"1601.2006","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4500,"2023-07-14 20:15:00",45,"1601.445","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4501,"2023-07-14 20:30:00",45,"1602.9286","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4502,"2023-07-14 20:45:00",45,"1600.216","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4503,"2023-07-14 21:00:00",45,"1600.4693","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4504,"2023-07-14 21:15:00",45,"1599.489","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4505,"2023-07-14 21:30:00",45,"1599.7283","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4506,"2023-07-14 21:45:00",45,"1953.0313","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4507,"2023-07-14 22:00:00",45,"2641.775","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4508,"2023-07-14 22:15:00",45,"2179.7983","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4509,"2023-07-14 22:30:00",45,"1975.3716","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4510,"2023-07-14 22:45:00",45,"1890.1836","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4511,"2023-07-14 23:00:00",45,"1838.4006","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4512,"2023-07-14 23:15:00",45,"1806.52","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4513,"2023-07-14 23:30:00",45,"1781.6516","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4514,"2023-07-14 23:45:00",45,"1765.0836","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4515,"2023-07-15 00:00:00",45,"1747.875","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4516,"2023-07-15 00:15:00",45,"1734.5023","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4517,"2023-07-15 00:30:00",45,"1721.4316","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4518,"2023-07-15 00:45:00",45,"1710.6743","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4519,"2023-07-15 01:00:00",45,"1701.6783","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4520,"2023-07-15 01:15:00",45,"1694.876","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4521,"2023-07-15 01:30:00",45,"1687.155","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4522,"2023-07-15 01:45:00",45,"1680.0906","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4523,"2023-07-15 02:00:00",45,"1674.2753","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4524,"2023-07-15 02:15:00",45,"1669.007","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4525,"2023-07-15 02:30:00",45,"1664.8786","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4526,"2023-07-15 02:45:00",45,"1657.1643","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4527,"2023-07-15 03:00:00",45,"1656.1806","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4528,"2023-07-15 03:15:00",45,"1651.0046","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4529,"2023-07-15 03:30:00",45,"1649.0986","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4530,"2023-07-15 03:45:00",45,"1644.726","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4531,"2023-07-15 04:00:00",45,"1641.9726","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4532,"2023-07-15 04:15:00",45,"1636.554","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4533,"2023-07-15 04:30:00",45,"1633.033","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4534,"2023-07-15 04:45:00",45,"1633.0286","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4535,"2023-07-15 05:00:00",45,"1628.4326","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4536,"2023-07-15 05:15:00",45,"1624.2073","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4537,"2023-07-15 05:30:00",45,"1623.386","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4538,"2023-07-15 05:45:00",45,"1623.1006","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4539,"2023-07-15 06:00:00",45,"2203.3293","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4540,"2023-07-15 06:15:00",45,"2339.167","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4541,"2023-07-15 06:30:00",45,"2293.651","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4542,"2023-07-15 06:45:00",45,"2029.0313","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4543,"2023-07-15 07:00:00",45,"1901.526","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4544,"2023-07-15 07:15:00",45,"1842.348","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4545,"2023-07-15 07:30:00",45,"1807.175","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4546,"2023-07-15 07:45:00",45,"1778.5043","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4547,"2023-07-15 08:00:00",45,"1757.811","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4548,"2023-07-15 08:15:00",45,"1743.483","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4549,"2023-07-15 08:30:00",45,"1731.312","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4550,"2023-07-15 08:45:00",45,"1717.0733","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4551,"2023-07-15 09:00:00",45,"1709.8386","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4552,"2023-07-15 09:15:00",45,"1700.807","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4553,"2023-07-15 09:30:00",45,"1693.302","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4554,"2023-07-15 09:45:00",45,"1687.923","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4555,"2023-07-15 10:00:00",45,"1680.4463","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4556,"2023-07-15 10:15:00",45,"1679.7046","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4557,"2023-07-15 10:30:00",45,"1673.9273","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4558,"2023-07-15 10:45:00",45,"1669.694","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4559,"2023-07-15 11:00:00",45,"1666.5763","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4560,"2023-07-15 11:15:00",45,"1663.505","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4561,"2023-07-15 11:30:00",45,"1661.8136","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4562,"2023-07-15 11:45:00",45,"1658.4803","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4563,"2023-07-15 12:00:00",45,"1656.8383","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4564,"2023-07-15 12:15:00",45,"1653.2483","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4565,"2023-07-15 12:30:00",45,"1653.57","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4566,"2023-07-15 12:45:00",45,"1651.963","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4567,"2023-07-15 13:00:00",45,"1648.7843","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4568,"2023-07-15 13:15:00",45,"1648.7863","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4569,"2023-07-15 13:30:00",45,"1645.978","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4570,"2023-07-15 13:45:00",45,"1646.276","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4571,"2023-07-15 14:00:00",45,"1644.111","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4572,"2023-07-15 14:15:00",45,"1642.8806","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4573,"2023-07-15 14:30:00",45,"1638.9393","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4574,"2023-07-15 14:45:00",45,"1639.85","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4575,"2023-07-15 15:00:00",45,"1639.5433","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4576,"2023-07-15 15:15:00",45,"1637.1486","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4577,"2023-07-15 15:30:00",45,"1637.1553","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4578,"2023-07-15 15:45:00",45,"1635.683","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4579,"2023-07-15 16:00:00",45,"1636.265","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4580,"2023-07-15 16:15:00",45,"1634.7913","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4581,"2023-07-15 16:30:00",45,"1635.964","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4582,"2023-07-15 16:45:00",45,"1634.1956","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4583,"2023-07-15 17:00:00",45,"1635.3813","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4584,"2023-07-15 17:15:00",45,"1633.6163","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4585,"2023-07-15 17:30:00",45,"1632.7526","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4586,"2023-07-15 17:45:00",45,"1631.868","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4587,"2023-07-15 18:00:00",45,"1632.4466","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4588,"2023-07-15 18:15:00",45,"1633.32","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4589,"2023-07-15 18:30:00",45,"1629.853","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4590,"2023-07-15 18:45:00",45,"1629.5686","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4591,"2023-07-15 19:00:00",45,"1628.9956","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4592,"2023-07-15 19:15:00",45,"1625.046","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4593,"2023-07-15 19:30:00",45,"1625.0483","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4594,"2023-07-15 19:45:00",45,"1626.7266","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4595,"2023-07-15 20:00:00",45,"1623.109","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4596,"2023-07-15 20:15:00",45,"1621.7206","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4597,"2023-07-15 20:30:00",45,"1620.3576","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4598,"2023-07-15 20:45:00",45,"1619.8253","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4599,"2023-07-15 21:00:00",45,"1618.4573","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4600,"2023-07-15 21:15:00",45,"1617.3836","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4601,"2023-07-15 21:30:00",45,"1615.7806","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4602,"2023-07-15 21:45:00",45,"1613.4063","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4603,"2023-07-15 22:00:00",45,"1611.5683","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4604,"2023-07-15 22:15:00",45,"1610.2863","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4605,"2023-07-15 22:30:00",45,"1608.475","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4606,"2023-07-15 22:45:00",45,"1607.2013","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4607,"2023-07-15 23:00:00",45,"1605.941","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4608,"2023-07-15 23:15:00",45,"1605.4276","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4609,"2023-07-15 23:30:00",45,"1602.4316","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4610,"2023-07-15 23:45:00",45,"1602.1873","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4611,"2023-07-16 00:00:00",45,"1599.9796","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4612,"2023-07-16 00:15:00",45,"1598.9976","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4613,"2023-07-16 00:30:00",45,"1599.241","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4614,"2023-07-16 00:45:00",45,"1597.3026","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4615,"2023-07-16 01:00:00",45,"1597.062","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4616,"2023-07-16 01:15:00",45,"1596.107","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4617,"2023-07-16 01:30:00",45,"1593.724","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4618,"2023-07-16 01:45:00",45,"1593.489","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4619,"2023-07-16 02:00:00",45,"1592.7896","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4620,"2023-07-16 02:15:00",45,"1592.086","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4621,"2023-07-16 02:30:00",45,"1590.2156","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4622,"2023-07-16 02:45:00",45,"1588.3686","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4623,"2023-07-16 03:00:00",45,"1586.5493","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4624,"2023-07-16 03:15:00",45,"1587.4536","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4625,"2023-07-16 03:30:00",45,"1586.089","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4626,"2023-07-16 03:45:00",45,"1585.6363","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4627,"2023-07-16 04:00:00",45,"1586.3196","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4628,"2023-07-16 04:15:00",45,"1583.843","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4629,"2023-07-16 04:30:00",45,"1584.0653","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4630,"2023-07-16 04:45:00",45,"1582.054","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4631,"2023-07-16 05:00:00",45,"1579.1973","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4632,"2023-07-16 05:15:00",45,"1580.5083","VIC"
45,"Volumetric Ionic Content 1",15,"Estacion Blas 1","Metos",4633,"2023-07-16 05:30:00",45,"1578.327","VIC"
